gender,age,age_o,race,race_o,samerace,imprace,goal,date,go_out,field_cd,career_c,income,mn_sat,tuition,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,match
0,24,23,5,2,0,2,3,1,2,2,7,142653.0,1389,37656.0,1,6,11,55,37,12,87,32,9,1,5,6,2,5,4,8,9,8,9,9,1,6,5,8,3,9,2,6,2,6,0
0,38,43,3,3,1,8,5,4,7,4,3,56503.0,1386,51486.0,9,9,9,28,4,86,5,53,4,5,2,9,4,1,3,4,7,3,7,5,2,3,4,2,3,8,1,1,4,6,0
1,41,23,3,4,0,5,3,3,1,18,15,68851.0,1497,18002.0,2,1,96,42,68,90,66,8,4,4,9,3,8,8,5,9,5,5,8,6,3,5,3,3,3,2,5,5,3,7,0
0,27,19,1,1,1,10,6,6,4,6,2,115936.0,955,20218.0,10,8,80,13,57,64,18,62,8,2,9,3,5,4,5,4,1,2,8,4,2,3,6,2,1,6,10,10,8,4,1
0,27,41,6,5,0,9,3,5,5,13,12,62282.0,966,16897.0,3,3,16,67,23,89,24,4,5,1,1,6,7,3,5,6,3,9,10,9,8,9,3,1,10,9,8,4,2,2,1
0,37,25,6,3,0,5,1,3,7,12,6,75542.0,1240,14587.0,2,5,38,49,42,92,12,56,10,10,7,3,7,3,1,9,2,2,8,1,3,5,10,1,7,1,6,8,2,3,1
0,19,43,4,1,0,1,4,6,7,11,6,126310.0,1346,57566.3,10,4,13,24,77,90,95,55,7,4,1,8,10,1,10,1,10,1,6,5,10,4,6,10,8,7,4,7,3,4,0
1,20,24,3,3,1,8,2,7,5,1,7,54536.0,861,27882.0,2,1,19,73,80,60,88,96,1,10,1,3,3,5,9,8,5,2,10,1,7,8,3,10,10,10,9,6,4,4,0
1,25,43,6,2,0,10,6,2,5,9,12,107342.0,1460,50936.0,5,3,43,49,6,22,93,67,9,5,1,8,9,3,9,9,1,10,3,10,7,1,6,3,3,4,6,9,5,4,1
1,28,42,3,5,0,9,3,7,7,11,3,56415.0,1559,43063.0,6,4,27,6,48,4,79,88,6,10,7,1,2,4,7,8,4,2,1,7,9,2,4,4,9,1,4,6,4,4,0
0,30,41,1,2,0,4,1,1,3,15,2,51701.0,1183,20971.0,7,2,52,66,46,8,36,11,6,2,8,7,2,6,5,8,3,2,10,2,2,1,1,6,9,1,1,10,10,8,0
1,24,31,3,4,0,7,5,3,4,15,15,65166.0,1300,12502.4,1,4,60,4,26,44,71,40,5,3,7,7,7,2,3,2,6,6,6,6,8,2,9,2,4,5,3,6,10,2,0
1,30,26,6,5,0,3,5,4,7,18,10,35596.0,1474,12502.4,8,9,33,85,96,44,9,7,6,6,7,6,8,1,8,1,2,1,1,6,5,9,7,1,2,3,4,3,2,5,0
0,19,32,6,2,0,8,2,7,2,16,3,102030.0,1169,56143.0,1,5,55,32,72,49,65,87,10,8,8,9,4,10,4,6,9,1,2,5,1,2,1,1,7,9,2,6,8,9,0
0,23,42,5,3,0,5,6,6,7,16,11,45253.0,1531,36404.0,10,2,94,21,76,39,87,87,8,6,1,4,5,3,6,9,1,1,10,7,7,7,8,3,9,10,4,1,3,4,0
1,26,39,1,6,0,10,4,5,5,3,9,44484.0,1213,33379.0,8,1,19,24,36,12,14,29,2,3,8,7,3,5,10,5,4,7,1,7,8,9,6,9,9,8,7,3,5,7,0
1,37,35,3,2,0,9,5,5,7,18,11,110080.0,1384,35076.0,8,3,17,85,51,41,19,89,5,2,1,1,3,10,6,9,10,7,1,9,3,2,10,3,5,3,5,8,9,9,0
1,42,29,4,5,0,7,3,5,4,2,4,26252.95,1126,34430.0,9,3,96,64,59,40,56,29,7,4,6,5,7,10,4,5,9,7,9,6,4,9,5,1,4,4,2,7,10,10,0
1,19,40,1,6,0,6,2,3,5,12,11,62068.0,1559,57566.3,6,7,10,11,96,90,20,78,6,1,4,8,8,7,8,3,3,9,2,1,10,9,10,3,1,4,7,2,8,9,0
0,35,36,6,5,0,6,3,2,3,12,12,117905.0,1526,41454.0,3,3,56,63,42,59,6,58,5,3,1,3,5,6,6,4,3,4,5,2,2,2,7,8,10,7,5,3,7,4,1
1,33,30,3,3,1,2,3,6,1,6,6,26252.95,837,42901.0,2,7,27,50,45,18,68,31,8,6,10,7,10,9,2,6,4,5,2,4,1,10,1,8,8,6,6,9,1,2,0
1,42,24,4,3,0,7,1,6,6,3,6,71161.0,1304,22243.0,10,4,4,57,20,94,95,75,6,1,3,10,8,6,3,1,8,2,6,1,6,10,6,6,3,1,2,10,10,7,0
0,29,42,5,2,0,9,2,4,4,7,12,143471.34999999998,1417,41081.0,2,3,87,79,28,69,33,13,7,8,3,3,2,6,5,5,4,3,9,4,8,4,9,9,2,3,9,3,7,3,0
1,24,27,5,2,0,1,1,2,1,17,5,110951.0,1276,37264.0,9,3,37,82,76,96,29,26,3,9,6,9,3,2,4,1,3,1,5,8,3,8,2,3,3,9,2,9,10,2,0
0,24,27,3,3,1,4,1,5,1,8,3,143471.34999999998,930,46658.0,2,2,40,70,9,18,43,4,10,6,6,8,8,8,9,10,9,6,7,3,8,6,4,1,7,6,3,3,8,8,0
0,34,19,1,2,0,10,5,1,1,10,11,78128.0,908,31211.0,6,6,37,26,79,6,45,8,7,1,1,8,2,4,5,6,2,10,3,6,2,7,3,3,8,6,5,8,5,8,0
0,30,31,4,3,0,9,6,1,6,6,16,132199.0,984,43568.0,5,6,49,47,76,35,5,28,2,7,2,3,3,6,4,5,7,6,7,4,1,5,4,2,1,2,1,9,8,9,0
1,28,30,4,1,0,4,6,4,3,15,1,33336.0,912,45961.0,3,1,26,43,51,75,11,4,1,3,2,10,4,4,2,9,1,4,2,9,7,3,7,4,1,4,3,7,9,1,0
1,23,39,1,3,0,4,3,2,7,11,8,96252.0,1436,56020.0,10,4,64,42,62,69,69,6,5,8,9,10,3,6,4,6,9,1,10,10,3,9,7,4,8,2,3,2,9,1,1
0,40,23,6,3,0,9,2,7,7,13,16,134125.0,1559,49043.0,9,2,34,95,75,94,86,59,4,6,2,4,3,10,5,7,10,9,5,9,5,9,10,9,8,7,8,7,7,3,0
1,43,26,3,2,0,4,2,1,5,18,14,103687.0,998,12502.4,8,8,57,6,50,24,83,12,6,6,3,3,2,5,9,10,10,2,5,5,1,6,9,9,8,2,2,3,9,1,0
1,31,30,1,5,0,2,6,6,6,7,2,44106.0,1274,46477.0,4,4,93,48,6,22,43,65,1,3,7,10,4,3,2,7,6,3,2,3,9,9,5,10,1,9,1,4,10,1,0
0,23,26,5,6,0,10,3,7,3,12,1,30820.0,1446,31021.0,4,8,42,33,74,60,95,38,8,9,9,3,6,4,4,2,8,7,2,5,1,3,3,6,4,10,8,10,5,5,0
0,23,30,4,3,0,8,3,5,5,12,13,79249.0,837,55685.0,4,5,96,61,12,96,25,84,6,6,1,9,10,7,2,8,6,7,3,10,10,4,3,7,10,9,9,9,3,8,0
1,19,22,1,2,0,9,6,6,7,6,12,127043.0,1329,49562.0,9,4,96,72,85,92,9,41,5,6,1,7,6,3,2,8,4,4,2,3,5,3,10,5,5,2,7,6,7,1,0
0,39,31,5,4,0,1,5,2,4,9,9,128174.0,1155,31963.0,10,8,51,89,41,44,84,43,1,3,6,4,3,9,8,7,7,7,4,8,2,5,3,2,7,5,1,9,10,1,0
1,37,22,5,6,0,9,3,2,5,17,10,26252.95,1544,50998.0,6,9,60,43,87,87,58,22,10,6,2,4,4,8,10,2,6,4,5,8,7,10,7,10,4,8,5,6,9,6,0
1,42,26,3,5,0,9,1,7,1,16,4,106528.0,1490,33082.0,8,1,58,73,84,95,13,86,4,8,10,4,4,6,7,4,8,9,7,8,9,7,9,10,4,7,8,5,2,8,0
1,32,25,3,2,0,4,5,4,5,8,15,114419.0,1058,30593.0,9,4,31,40,4,37,95,70,3,4,9,6,8,8,8,5,8,9,9,8,10,1,5,2,6,3,5,6,1,7,0
1,34,24,4,1,0,5,2,4,3,13,17,72267.0,1088,17742.0,2,4,4,40,10,10,84,22,2,4,8,6,8,7,9,9,4,1,7,8,7,2,5,3,6,3,7,8,2,9,0
0,25,25,1,1,1,2,3,2,4,11,11,89054.0,837,53514.0,2,4,94,37,75,29,36,82,10,4,4,3,9,3,8,9,7,4,2,1,8,9,5,4,1,5,6,5,3,6,0
0,22,39,1,3,0,5,6,5,6,14,4,90884.0,1339,55604.0,6,9,79,19,91,87,51,73,2,1,9,4,8,6,10,1,6,4,10,4,1,6,4,9,6,6,3,9,8,7,0
0,34,20,3,5,0,8,2,1,3,10,11,91756.0,1434,56056.0,4,2,48,64,50,45,68,47,4,3,9,7,1,6,6,5,2,4,2,9,10,10,9,2,10,4,9,5,5,2,0
0,37,40,3,6,0,7,1,6,7,10,13,124855.0,1171,48449.0,8,7,72,21,66,89,34,84,10,5,1,4,4,5,3,9,10,4,5,2,5,1,9,8,5,3,7,8,1,4,0
1,19,41,1,4,0,10,1,4,3,13,14,113951.0,1124,54312.0,4,6,63,86,82,42,53,78,9,5,9,2,8,1,5,10,7,4,9,1,9,8,9,6,5,9,10,8,10,10,1
1,39,32,6,5,0,10,1,5,3,2,11,118839.0,1549,57566.3,7,6,91,46,24,11,70,36,8,1,9,5,6,10,3,1,4,1,2,3,2,2,9,10,7,2,1,5,5,10,0
0,35,25,1,2,0,10,5,2,2,5,5,141121.0,1493,57566.3,10,3,89,77,78,30,87,40,10,1,2,9,1,9,6,1,6,3,9,6,6,9,3,10,9,9,7,4,1,3,0
1,32,19,4,4,1,6,2,5,7,5,15,73186.0,1106,36200.0,3,9,96,69,69,74,95,90,7,10,3,3,8,6,8,1,10,2,7,10,6,7,3,5,8,2,1,5,10,9,0
1,22,24,6,3,0,10,4,3,1,16,13,120766.0,1031,47165.0,3,8,68,11,31,89,31,35,6,1,4,7,5,4,2,5,4,5,9,7,3,10,1,5,8,3,9,3,8,8,0
1,24,36,6,4,0,1,4,7,1,17,6,82702.0,1462,34627.0,4,4,31,63,85,24,53,96,5,8,2,1,1,5,7,3,4,1,7,4,10,8,8,6,8,8,2,6,5,4,1
0,35,19,1,6,0,7,5,7,5,13,2,69929.0,1166,38836.0,8,3,60,39,69,95,95,64,10,10,9,9,6,5,7,2,8,6,4,3,1,3,4,4,8,6,4,2,7,2,0
0,23,31,5,1,0,5,6,6,3,1,10,70212.0,1365,57532.0,3,3,71,82,29,17,35,24,7,7,7,3,10,1,7,2,4,8,6,1,2,10,2,1,7,3,4,9,1,8,0
0,39,35,3,5,0,5,4,4,2,17,2,105959.0,1511,19623.0,6,9,24,34,42,17,32,89,4,4,6,2,10,9,3,4,4,3,1,7,1,9,9,1,2,10,3,2,10,3,0
1,38,32,3,1,0,2,3,4,5,5,1,107654.0,1053,17639.0,9,9,93,7,26,62,89,11,10,1,1,7,8,6,6,3,5,6,10,10,8,10,9,7,2,8,6,6,8,1,0
0,22,31,4,3,0,5,4,3,7,14,3,134075.0,1440,39287.0,8,2,4,68,15,96,81,69,5,3,10,10,8,5,1,1,9,9,6,2,10,1,9,2,5,2,5,7,1,1,0
0,36,41,4,2,0,3,6,2,6,3,7,71976.0,837,29623.0,5,1,14,27,89,6,5,75,5,10,5,4,9,9,9,10,9,7,9,8,3,5,5,7,9,8,2,4,3,4,0
0,27,42,5,2,0,9,6,2,3,8,13,130101.0,1335,50609.0,7,9,47,11,18,84,62,8,9,3,8,4,6,10,9,6,4,6,4,2,2,1,10,7,9,1,10,1,3,10,0
0,32,36,5,1,0,10,6,5,6,4,4,77782.0,1399,48086.0,9,3,36,85,96,65,76,69,5,7,4,7,6,8,7,5,5,7,8,8,10,9,5,7,9,6,2,6,5,8,0
0,27,36,5,2,0,1,2,7,7,18,9,86814.0,1214,44684.0,6,4,30,44,96,75,95,35,5,10,8,2,10,8,1,7,2,5,3,2,9,4,4,4,1,8,4,1,3,6,0
0,43,39,4,6,0,7,4,1,6,8,16,114424.0,1048,57566.3,10,1,26,62,24,96,57,88,3,10,10,2,8,6,10,9,7,4,4,5,1,3,1,8,10,10,5,5,5,3,0
1,33,43,2,2,1,5,6,7,6,13,9,40415.0,1013,51133.0,4,7,75,79,79,4,66,11,5,8,8,8,9,7,7,10,1,8,7,3,6,9,7,1,8,9,8,5,5,1,0
1,29,43,5,1,0,3,2,5,2,1,7,33247.0,837,24704.0,2,8,82,4,75,44,95,22,6,2,6,7,9,8,5,9,3,9,7,3,1,7,9,8,2,6,5,9,3,9,0
0,35,34,6,3,0,4,1,3,7,3,13,61809.0,863,52260.0,8,6,89,26,14,4,52,96,10,6,9,1,4,4,2,4,8,8,9,6,10,8,7,5,2,5,5,10,5,10,0
0,40,39,1,2,0,10,1,4,6,13,17,114277.0,1449,45823.0,1,6,39,70,96,59,86,4,10,5,3,5,3,4,7,10,4,8,4,3,4,7,3,3,2,9,3,6,1,6,0
1,19,36,2,6,0,7,4,1,7,4,10,59485.0,908,49836.0,4,1,19,73,65,77,59,53,8,9,4,3,2,1,8,3,10,7,3,2,2,4,4,4,8,10,5,10,3,7,0
1,33,43,5,1,0,5,1,6,1,13,16,67785.0,1364,17213.0,9,2,50,40,37,19,41,42,7,2,10,6,2,10,4,2,6,4,6,6,4,1,2,1,10,3,3,10,3,5,0
0,39,33,4,5,0,5,6,3,2,15,9,98578.0,837,44976.0,6,8,66,45,68,26,44,4,7,2,10,9,4,10,2,4,10,9,9,6,8,6,5,10,5,7,7,9,8,8,0
0,23,37,5,6,0,8,4,5,7,10,5,84820.0,1502,51607.0,8,2,71,37,55,70,55,82,4,9,1,5,1,9,7,9,3,9,5,7,5,8,7,7,6,9,6,5,3,10,0
0,20,42,1,1,1,2,2,7,4,3,4,100894.0,1205,29183.0,10,2,96,12,72,4,48,58,4,7,2,7,1,6,3,6,10,7,9,2,9,9,3,5,5,7,7,8,8,10,0
0,19,36,2,2,1,4,5,6,6,9,10,80186.0,889,13910.0,3,5,17,86,14,52,56,76,6,1,3,3,10,8,2,8,2,4,8,8,6,10,7,3,10,1,3,4,4,9,0
1,19,19,1,6,0,4,2,4,6,15,16,89553.0,1003,26806.0,1,8,48,49,5,94,87,84,2,3,2,1,10,3,8,10,2,2,1,3,9,3,1,5,4,6,3,7,5,4,1
0,30,36,5,2,0,3,5,4,7,11,15,101151.0,1376,12502.4,4,9,51,45,12,93,44,49,7,9,6,4,9,5,1,3,7,5,4,6,6,7,5,7,2,4,2,3,4,5,0
0,26,24,4,4,1,5,6,7,5,2,11,38837.0,862,13556.0,8,2,38,48,44,61,80,55,2,9,2,6,9,7,1,10,7,10,3,5,3,4,2,10,6,2,1,8,2,8,0
0,33,40,4,4,1,1,5,2,5,6,15,134954.0,1007,57566.3,9,9,56,28,30,60,10,38,7,9,9,8,4,9,7,8,10,1,7,8,8,10,9,7,10,3,3,4,7,5,0
0,43,28,5,4,0,2,6,7,1,1,13,129634.0,989,44157.0,2,7,96,84,18,15,62,20,1,5,5,8,4,7,6,4,4,7,7,2,2,6,7,4,9,6,9,9,2,6,0
1,22,22,2,2,1,5,3,2,2,10,4,93788.0,1395,44497.0,10,4,86,95,82,5,45,14,10,5,9,8,3,1,1,5,7,5,5,2,10,6,4,5,1,1,4,4,4,1,0
1,40,34,5,6,0,8,4,6,7,4,1,37618.0,898,26488.0,8,2,20,41,89,4,11,96,8,9,5,9,10,3,6,3,5,3,1,2,6,7,2,7,4,1,5,6,1,2,0
1,38,28,2,5,0,5,3,5,1,3,7,130377.0,1528,49943.0,8,4,51,45,16,24,26,59,3,2,3,8,6,1,5,5,9,3,7,5,2,5,1,5,9,6,8,1,4,4,0
0,24,41,1,2,0,8,3,5,2,2,1,56637.0,1559,56522.0,7,6,69,12,51,28,72,82,3,4,8,8,6,4,9,6,1,8,1,3,5,4,1,2,5,9,1,10,2,3,0
0,30,43,3,1,0,3,5,4,2,8,8,47027.0,1244,38072.0,6,8,68,95,85,80,79,35,9,2,3,8,3,4,3,1,5,4,8,9,9,2,10,4,7,10,4,7,1,9,0
1,37,25,1,4,0,3,6,6,3,15,12,27202.0,1303,36064.0,5,2,20,82,84,69,38,73,4,4,5,5,9,6,1,6,4,3,3,8,7,1,2,4,8,3,8,9,2,2,0
0,41,27,6,5,0,4,1,2,4,9,8,26252.95,1400,33691.0,10,6,76,84,28,31,67,86,6,3,8,2,9,6,4,1,9,5,10,4,10,10,4,3,10,5,3,3,1,2,1
0,43,29,6,2,0,8,2,5,1,1,5,48807.0,1397,46277.0,10,2,34,34,20,35,6,95,1,7,1,6,1,7,3,10,4,10,8,8,1,1,9,1,9,6,6,5,1,2,0
1,43,27,5,3,0,6,2,6,4,11,9,26252.95,1504,37654.0,7,4,49,8,39,13,39,63,6,1,2,2,5,5,2,2,5,1,3,2,4,7,5,1,5,5,9,10,7,6,0
1,30,30,6,3,0,1,2,4,5,6,17,111670.0,964,50432.0,4,7,44,67,4,52,5,81,2,6,4,3,10,10,8,8,6,10,1,5,8,3,6,2,1,9,5,7,5,2,0
1,43,43,3,4,0,4,4,5,3,15,6,95584.0,884,52402.0,6,8,4,4,34,80,78,62,10,6,6,5,3,7,6,2,1,2,9,2,7,9,1,2,5,1,4,10,10,9,0
1,43,35,6,3,0,3,4,7,1,2,16,66685.0,1055,12502.4,9,8,63,5,96,29,49,32,8,6,4,1,9,9,4,5,9,7,2,2,2,7,6,4,6,9,2,5,7,7,0
0,24,27,5,3,0,2,6,7,3,14,13,87374.0,1559,33088.0,3,4,58,45,16,24,10,25,1,2,9,6,1,7,6,9,3,4,6,10,2,10,2,7,4,7,3,6,1,8,0
0,27,36,3,2,0,5,4,7,4,12,8,118658.0,1208,27319.0,4,5,86,58,33,70,84,28,5,8,7,9,2,3,1,2,4,8,1,6,5,7,9,2,8,3,1,8,3,10,1
1,32,37,3,5,0,4,2,6,3,16,8,114986.0,947,38937.0,6,6,11,16,65,83,11,59,1,2,7,10,4,3,8,6,1,8,8,4,4,4,9,3,2,4,8,3,10,10,0
0,38,34,4,1,0,4,2,4,3,15,4,61405.0,846,18564.0,8,9,47,19,96,28,81,31,2,5,4,4,9,8,8,3,1,3,2,5,1,7,7,2,10,5,10,6,5,8,0
1,43,37,5,6,0,5,5,6,3,13,8,143471.34999999998,1476,31474.0,7,5,96,22,5,12,83,44,6,9,1,1,3,8,7,10,9,9,2,8,2,6,3,10,8,1,9,3,8,2,1
1,23,33,1,4,0,9,6,3,6,6,2,109664.0,1183,40111.0,3,8,66,26,93,54,15,35,7,2,2,2,9,7,10,9,2,1,4,8,4,5,3,5,2,4,6,2,1,4,0
0,22,22,6,5,0,7,1,2,4,6,11,113413.0,838,31549.0,7,5,34,47,43,83,83,32,6,5,1,7,10,3,3,5,6,8,4,1,6,3,8,7,3,5,8,4,6,2,1
1,40,20,6,2,0,5,1,2,2,11,5,44663.0,1319,30095.0,5,1,72,42,96,77,67,91,7,1,8,5,2,3,3,10,5,5,9,3,2,3,4,4,3,8,7,8,1,10,0
0,19,43,3,3,1,3,4,5,3,9,5,36173.0,1446,13381.0,3,1,54,66,34,43,30,5,1,7,10,4,8,3,2,1,5,2,4,7,3,10,2,4,9,1,6,1,9,9,0
0,38,32,4,5,0,4,3,2,5,5,9,109063.0,1552,17735.0,6,3,4,17,64,96,42,74,2,5,10,1,7,4,3,6,9,10,4,10,5,6,1,7,5,5,8,9,7,10,0
0,32,43,1,4,0,1,1,4,4,18,15,143471.34999999998,1138,51300.0,1,9,14,4,23,85,37,19,1,3,10,9,9,7,2,3,4,8,6,5,5,8,4,1,8,10,8,2,2,8,0
0,43,19,1,5,0,9,3,2,2,3,13,114098.0,1360,25994.0,7,4,57,46,96,33,18,72,10,2,4,4,4,5,6,2,7,1,6,5,5,2,3,4,1,5,10,8,9,4,0
1,33,30,3,1,0,4,3,5,6,18,5,96125.0,1419,25025.0,1,8,64,13,4,73,75,58,7,10,9,3,10,3,6,3,9,1,4,5,5,4,9,4,7,2,5,1,4,3,0
0,36,39,4,4,1,4,4,3,1,6,5,102941.0,1231,24547.0,4,8,26,56,96,4,53,47,1,6,7,6,10,3,5,8,7,6,3,9,6,3,8,10,8,8,5,5,8,1,1
1,26,25,6,1,0,6,1,3,2,18,6,112057.0,1308,20210.0,5,3,4,67,4,5,59,96,7,2,4,8,6,4,1,7,5,9,7,3,5,7,2,2,2,9,7,8,3,9,0
1,39,40,6,5,0,6,6,4,2,13,16,134108.0,1226,28204.0,6,6,23,59,10,28,53,45,9,7,9,8,1,9,8,8,3,5,5,3,6,10,9,9,4,8,4,4,6,6,0
1,43,43,2,5,0,5,4,3,3,15,14,127582.0,1172,17075.0,10,5,36,27,67,30,45,83,5,10,8,1,9,8,3,8,2,2,7,6,10,6,6,9,1,1,2,6,8,6,0
1,36,34,4,4,1,1,1,4,4,12,1,141161.0,1311,38114.0,2,6,23,43,90,68,39,67,8,5,8,3,6,6,4,5,9,10,5,1,2,7,10,7,7,1,6,4,7,9,0
0,24,21,3,4,0,1,4,6,6,5,15,26252.95,1442,57566.3,4,6,83,94,13,37,28,54,7,5,10,10,8,10,4,4,6,7,1,9,8,9,5,4,1,10,10,10,3,8,0
0,21,36,6,2,0,3,6,4,6,14,7,99461.0,1094,43293.0,7,2,32,6,82,96,66,17,4,3,7,3,4,10,7,9,3,10,7,3,7,7,1,4,8,1,5,2,7,6,1
1,20,39,3,2,0,4,4,4,4,14,4,28583.0,894,46080.0,2,1,87,10,78,12,30,15,2,8,4,3,8,3,3,8,8,9,6,5,9,4,6,9,7,3,8,8,9,4,0
1,41,42,4,3,0,10,4,7,6,6,6,28783.0,1517,37326.0,8,4,86,8,23,79,81,77,6,6,2,1,4,8,10,5,5,10,4,2,8,4,3,1,4,4,5,9,6,3,0
0,37,26,1,5,0,10,4,6,2,10,5,36392.0,1330,15989.0,6,6,90,54,45,95,17,4,2,6,10,5,8,3,5,9,3,3,7,7,3,2,10,6,5,5,8,3,8,7,0
1,28,40,2,5,0,3,2,7,3,4,11,52682.0,1466,40471.0,6,4,70,4,49,90,47,28,7,4,3,8,5,10,9,3,8,6,9,9,6,1,7,6,2,7,5,7,10,10,0
0,19,32,2,1,0,10,1,5,5,7,13,143423.0,1378,14999.0,2,3,22,43,85,63,50,81,2,10,2,4,8,8,3,8,4,1,9,4,7,10,6,10,8,6,1,7,4,1,0
1,23,26,4,5,0,1,1,7,7,3,7,108773.0,1361,50413.0,4,6,10,78,25,75,29,48,6,1,6,7,4,6,4,1,8,10,4,10,6,6,8,1,4,4,9,1,7,5,0
0,43,41,6,2,0,6,5,2,5,17,14,108583.0,1075,18765.0,5,6,34,75,34,18,83,4,9,4,1,8,10,10,8,9,7,4,9,1,6,10,10,2,10,10,10,10,4,8,0
1,28,38,4,6,0,2,1,3,7,15,4,119332.0,1082,47981.0,2,5,65,62,19,5,44,11,10,2,10,4,2,7,4,9,6,7,10,7,6,9,4,1,10,1,7,1,5,6,1
1,43,26,6,1,0,4,5,2,4,14,10,50817.0,1435,42892.0,2,1,62,70,21,14,24,41,6,7,8,5,1,9,2,7,3,9,9,9,5,3,6,10,6,6,9,3,2,6,0
0,19,31,6,2,0,1,2,2,4,11,12,39092.0,1124,57566.3,8,2,42,33,96,96,64,36,3,8,2,10,4,6,5,4,8,3,10,1,1,4,4,4,3,4,5,7,3,6,0
1,38,40,6,3,0,3,3,4,3,17,5,131151.0,906,41540.0,5,4,4,38,66,39,55,96,5,1,1,4,1,7,9,5,4,1,2,6,3,5,4,3,8,6,5,10,3,4,0
1,24,38,6,4,0,8,5,3,6,9,14,47441.0,878,30299.0,1,4,63,95,43,10,86,84,4,2,3,2,9,4,3,1,5,7,6,4,5,8,10,6,6,10,7,5,8,1,0
0,23,33,1,2,0,2,4,2,4,4,3,54000.0,1527,54236.0,2,9,38,92,96,78,5,36,6,7,1,2,1,3,7,7,6,7,1,4,4,2,3,8,9,3,10,6,10,9,0
1,31,41,6,3,0,1,4,3,5,3,6,38682.0,1077,38095.0,5,6,49,5,75,45,68,52,8,10,9,5,2,5,3,9,10,4,7,6,7,4,7,6,7,8,1,8,5,4,0
0,19,40,4,6,0,5,2,4,7,5,7,99207.0,1042,32505.0,3,3,60,44,88,94,67,31,3,6,10,7,6,5,1,9,8,5,4,2,6,6,6,3,3,6,2,9,5,8,0
0,43,42,1,5,0,9,2,2,6,7,15,83391.0,849,38352.0,8,3,84,27,26,51,51,21,7,1,10,2,1,2,2,10,9,6,8,1,9,3,6,2,2,1,9,1,3,6,0
1,21,43,2,3,0,3,4,6,7,4,1,84170.0,1468,48227.0,8,6,49,69,39,54,95,23,2,4,1,1,5,2,8,7,8,2,10,2,7,9,4,9,10,2,7,2,10,1,0
1,28,34,5,4,0,3,6,5,1,10,15,54258.0,1283,47787.0,5,5,96,22,51,32,20,10,6,2,10,8,5,3,5,10,10,9,4,1,10,7,6,1,3,9,9,5,8,5,0
1,32,30,2,5,0,4,1,1,1,13,8,97050.0,837,12502.4,4,4,96,49,40,90,61,93,7,10,7,6,7,6,1,4,10,3,4,4,10,1,8,5,7,4,8,7,10,5,1
1,35,26,2,5,0,4,6,1,7,9,6,28414.0,1490,15334.0,7,7,94,51,94,92,95,78,10,8,8,8,9,2,5,4,7,5,2,3,8,3,9,8,5,10,5,3,1,4,0
1,43,32,1,3,0,4,1,2,7,2,7,143471.34999999998,1061,47542.0,10,2,69,59,75,84,6,96,5,1,4,2,9,6,5,3,5,6,10,4,7,3,1,2,8,4,10,6,10,6,0
1,19,24,3,4,0,10,4,3,5,3,1,32340.0,841,26236.0,10,1,79,92,45,62,45,19,1,7,9,1,1,9,10,9,9,9,8,10,8,4,7,5,2,10,7,9,3,8,0
1,20,19,1,1,1,8,5,3,2,7,12,40485.0,1396,50260.0,1,1,25,93,31,27,33,96,9,8,3,2,8,4,4,3,8,3,5,4,2,4,2,9,9,1,10,6,10,7,0
0,20,19,6,3,0,8,1,1,6,18,14,104054.0,1322,50990.0,10,4,39,72,10,64,85,23,6,7,8,2,10,4,5,4,3,6,7,5,5,8,9,1,9,3,9,1,8,4,0
1,24,22,6,4,0,1,5,5,6,7,5,84613.0,934,46173.0,7,8,25,60,96,61,8,50,8,1,10,7,5,5,2,1,3,1,2,7,6,9,5,4,5,5,8,6,9,10,0
0,19,41,6,5,0,6,4,7,4,11,2,26774.0,1332,50318.0,1,3,53,76,67,35,5,74,9,10,7,10,10,3,9,1,2,9,8,9,2,7,4,10,10,10,3,3,2,7,0
1,42,26,6,6,1,3,6,1,1,16,10,28098.0,1336,22906.0,6,9,96,85,16,52,46,87,6,1,5,3,8,2,6,2,4,4,1,1,4,6,3,1,3,8,8,6,5,1,1
1,28,29,2,5,0,7,4,4,2,14,15,60569.0,1050,19238.0,3,3,43,93,25,96,49,44,8,3,4,2,5,4,4,10,10,10,8,8,10,8,9,8,9,3,4,1,10,5,0
0,23,23,4,1,0,6,6,3,2,10,14,78920.0,1181,40101.0,2,4,75,86,60,4,92,57,1,1,1,8,7,9,1,6,5,7,2,2,4,8,8,10,4,4,8,6,4,5,0
1,37,30,2,6,0,7,3,3,5,9,5,62107.0,1559,12502.4,4,7,96,6,47,39,68,24,6,1,8,3,5,7,1,8,3,4,8,1,4,4,9,2,10,5,1,8,8,6,0
1,20,43,2,5,0,8,6,2,7,4,11,92028.0,1313,55462.0,6,4,81,10,92,44,51,18,8,8,2,3,8,9,3,6,5,3,10,2,8,9,9,8,10,1,1,3,7,1,0
0,36,25,5,5,1,7,5,4,2,12,3,128675.0,1179,25493.0,5,7,49,9,43,40,59,82,8,9,10,7,8,2,5,4,5,3,2,7,8,9,4,2,2,5,8,4,2,3,0
